scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,8,10000008,201,3652,-98.77446,49141.522388059704,41708.0,128963.0,49141.522388059704,5963262.0,3.2014009952545166
learn,8,10000008,201,5346,-94.69341000000009,47111.149253731346,38021.0,113720.0,47111.14925373139,5950254.0,64.5443856716156
dynamic_partition,9,10000009,201,3597,-199.39158000000097,99199.79104477612,50267.0,357432.0,99199.7910447766,5032384.0,3.379020929336548
learn,9,10000009,201,6027,-182.03888999999987,90566.6119402985,46462.0,324354.0,90566.61194029843,5016005.0,78.31164717674255
dynamic_partition,10,10000010,201,3495,-170.45334,84802.65671641791,65554.0,233616.0,84802.65671641791,4570307.0,3.406804323196411
learn,10,10000010,201,5756,-154.11541000000005,76674.33333333333,52386.0,246400.0,76674.33333333336,4572082.0,73.9276134967804
dynamic_partition,11,10000011,201,3544,-113.05081999999996,56244.18905472637,40778.0,143849.0,56244.18905472635,5409920.0,3.0445351600646973
learn,11,10000011,201,5402,-111.87877000000005,55661.07960199005,38831.0,147654.0,55661.079601990066,5405213.0,65.71327447891235
dynamic_partition,12,10000012,201,3593,-122.49419000000044,60942.383084577115,43411.0,156584.0,60942.383084577334,5128376.0,3.2490508556365967
learn,12,10000012,201,5573,-118.62607000000011,59017.94527363184,43203.0,157433.0,59017.9452736319,5131801.0,68.94304203987122
dynamic_partition,13,10000013,201,3610,-141.56869000000006,70432.184079602,52511.0,191015.0,70432.18407960201,4913577.0,3.3646605014801025
learn,13,10000013,201,5843,-134.80827000000014,67068.79104477612,44157.0,188523.0,67068.79104477618,4906582.0,75.31284141540527
dynamic_partition,14,10000014,201,3656,-113.51255999999988,56473.91044776119,35172.0,156793.0,56473.91044776114,5240184.0,3.0388031005859375
learn,14,10000014,201,5308,-107.19207000000006,53329.388059701494,32958.0,138592.0,53329.38805970152,5223833.0,64.08940291404724
dynamic_partition,15,10000015,201,3637,-148.62192999999985,73941.25870646766,50783.0,202855.0,73941.25870646759,5086231.0,3.3262879848480225
learn,15,10000015,201,5980,-141.04716000000022,70172.71641791044,46579.0,213562.0,70172.71641791056,5091554.0,77.38844537734985
dynamic_partition,16,10000016,201,3672,-101.07513999999993,50286.13930348259,40561.0,125843.0,50286.13930348255,5009981.0,3.1713836193084717
learn,16,10000016,201,5680,-95.90994000000003,47716.388059701494,35638.0,118502.0,47716.38805970151,5007357.0,69.63803458213806
dynamic_partition,17,10000017,201,3611,-121.07379000000003,60235.71641791045,44663.0,154418.0,60235.716417910466,5222320.0,4.0826966762542725
