scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,8,10000008,201,2820,-2923.909948938619,1454681.5666361258,1394825.1238065488,2738815.3233803296,1454681.5666361288,8304993.895634394,6.58861780166626
learn,8,10000008,201,7422,-2133.0116136925108,1061199.8078072187,542600.9711658366,4570778.274375494,1061199.8078072192,8841069.229523616,44.66676878929138
dynamic_partition,9,10000009,201,2511,-5223.6506533503825,2598831.1708210898,2661942.250842155,4719748.683579264,2598831.1708210856,8909424.102318397,7.727558851242065
learn,9,10000009,201,7340,-3182.3407189143186,1583254.0890120994,624571.0932444157,6734059.7951955255,1583254.0890120987,9438025.080534428,54.41730308532715
dynamic_partition,10,10000010,201,2334,-5436.939319118051,2704944.9348846,2669590.30499925,5156969.146003961,2704944.934884602,9092359.639313914,7.744825839996338
learn,10,10000010,201,6755,-3289.2000257014233,1636417.9232345426,743979.7158896057,6252181.816324997,1636417.9232345389,9578519.351353427,51.52304816246033
dynamic_partition,11,10000011,201,2395,-4016.644416745092,1998330.5555945784,2114838.056862682,3802062.1380530344,1998330.555594573,8154464.635817658,6.663950204849243
learn,11,10000011,201,6878,-2440.9352170857396,1214395.630390915,530314.3334895449,5578121.566292809,1214395.6303909153,8589333.817752251,45.331547498703
dynamic_partition,12,10000012,201,2480,-4313.986467054483,2146261.923907705,2032529.9587617298,4291073.290017747,2146261.9239077033,8540217.65151937,7.086123943328857
learn,12,10000012,201,7217,-2880.134603617085,1432902.7878691975,616157.4792054945,5917587.6599924695,1432902.7878691964,9055388.15612791,49.401668310165405
dynamic_partition,13,10000013,201,2522,-4544.257035053812,2260824.3955491614,2277805.8765311744,4555490.188521339,2260824.39554916,8560263.881847277,7.325359106063843
learn,13,10000013,201,7321,-2795.264482277346,1390678.8469041518,513772.7914774709,5483851.965646052,1390678.846904152,9052123.964065867,51.0526967048645
dynamic_partition,14,10000014,201,2527,-3615.8588089162627,1798934.7308041067,1751537.7340235729,3311942.795999909,1798934.7308041106,7655007.220819199,6.57586407661438
learn,14,10000014,201,6287,-2389.9747710761626,1189042.1746647614,676764.3684201613,4625219.608684536,1189042.1746647574,8021810.221291073,42.45897316932678
dynamic_partition,15,10000015,201,2596,-3849.3367758749623,1915092.9233208767,1674957.1022730358,4239186.959334521,1915092.9233208767,8787905.908276971,7.312372446060181
learn,15,10000015,201,6873,-2605.3795101067026,1296208.7114958738,644623.6881181961,4655783.510947181,1296208.711495872,9231733.365937324,46.31207823753357
dynamic_partition,16,10000016,201,2544,-3659.4424756831254,1820618.1471060275,1778205.0157671515,3869895.2298522433,1820618.1471060324,8034403.942234705,6.862452983856201
learn,16,10000016,201,6618,-2598.238426691511,1292655.9336773655,684174.9019632014,4772434.131850459,1292655.9336773686,8437272.625929467,44.65907311439514
dynamic_partition,17,10000017,201,2629,-3945.092399734603,1962732.5371813935,1933953.6920289258,3946171.4811415942,1962732.5371813946,8688319.028303185,6.945788145065308
learn,17,10000017,201,6825,-2742.7444824326894,1364549.4937476064,678868.6228496837,5176800.022335819,1364549.4937476069,9106412.460366175,46.753488540649414
dynamic_partition,18,10000018,201,2511,-4861.025096199525,2418420.44587041,2429392.4123594505,4617958.271261505,2418420.4458704107,8844317.708472,7.65906023979187
learn,18,10000018,201,7437,-3021.7345236933443,1503350.5093001693,618595.2284696456,6468880.263374217,1503350.5093001712,9393745.263374217,53.36305236816406
dynamic_partition,19,10000019,201,2391,-4934.664595407308,2455057.0126404488,2588441.911287149,4437994.886870868,2455057.012640452,8419793.76409612,7.149818420410156
learn,19,10000019,201,6526,-3209.648076517706,1596839.839063534,766185.2875345442,6143022.0719231,1596839.8390635352,8847077.74233332,50.44568371772766
dynamic_partition,20,10000020,201,2449,-3678.663971112974,1830181.0801557095,1697154.4900899972,3661073.2991707427,1830181.0801557086,7863935.512973146,6.943671226501465
learn,20,10000020,201,6415,-2566.4931058850793,1276862.241733871,641400.0739926794,4913663.855279063,1276862.2417338702,8261619.189579659,44.87446427345276
dynamic_partition,21,10000021,201,2411,-3823.6821130672506,1902329.409486193,1788242.0632176585,3971229.1484058257,1902329.4094861944,8571572.825693278,6.761888742446899
learn,21,10000021,201,7134,-2624.228266042791,1305586.2020113396,535396.8879942442,5212634.426395986,1305586.202011339,9100155.046040135,47.34228873252869
dynamic_partition,22,10000022,201,2482,-5245.650876677603,2609776.555560993,2581664.447662631,5097766.754826479,2609776.5555609968,9105161.671571374,8.084084749221802
learn,22,10000022,201,7298,-3375.1893863598084,1679198.6996814958,708463.8746928805,5779818.086620159,1679198.6996814967,9650778.56210907,54.76220774650574
