scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,0,10000000,21,322,-24.049320000000016,114520.57142857143,98933.0,231152.0,114520.5714285715,657099.0,0.3454117774963379
learn,0,10000000,21,613,-25.893229999999974,123301.09523809524,126045.0,219831.0,123301.0952380951,661065.0,2.4334168434143066
dynamic_partition,1,10000001,21,398,-15.358490000000016,73135.66666666667,69244.0,139887.0,73135.66666666674,566462.0,0.3775789737701416
learn,1,10000001,21,641,-15.45548999999998,73597.57142857143,60868.0,137484.0,73597.57142857133,554942.0,2.2684781551361084
