scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,9,10000009,201,5875,-195.61838999999983,97322.58208955223,68013.0,254146.0,97322.58208955216,5158108.0,21.38102960586548
dynamic_partition,10,10000010,201,3313,-479.48972000000043,238552.09950248757,150561.0,698864.0,238552.09950248778,4442895.0,3.6505966186523438
learn,10,10000010,201,6425,-366.3516300000004,182264.49253731343,94971.0,429730.0,182264.4925373136,4675409.0,27.55922842025757
dynamic_partition,11,10000011,201,3303,-239.45905000000033,119133.85572139303,86812.0,305659.0,119133.8557213932,5092410.0,3.4407124519348145
learn,11,10000011,201,6010,-235.90989999999994,117368.10945273632,78719.0,357841.0,117368.10945273629,5078767.0,22.603911876678467
dynamic_partition,12,10000012,201,3225,-691.9228600000009,344240.2288557214,299890.0,719785.0,344240.2288557218,5090734.0,4.120485305786133
learn,12,10000012,201,6290,-550.4347800000004,273848.14925373136,132213.0,964065.0,273848.14925373154,5408488.0,31.52450156211853
dynamic_partition,13,10000013,201,3357,-367.4453700000004,182808.64179104476,134453.0,549395.0,182808.641791045,4870554.0,4.188589096069336
learn,13,10000013,201,6234,-350.86279000000025,174558.60199004976,99864.0,569975.0,174558.60199004985,4869040.0,29.08804988861084
dynamic_partition,14,10000014,201,3389,-286.8755500000004,142724.1542288557,94543.0,401391.0,142724.1542288559,4867760.0,3.982569932937622
learn,14,10000014,201,6189,-274.9730599999995,136802.51741293533,79830.0,435819.0,136802.5174129351,4864552.0,27.580480098724365
dynamic_partition,15,10000015,201,3360,-278.1220999999994,138369.2039800995,112033.0,364084.0,138369.2039800992,5243803.0,4.249558687210083
learn,15,10000015,201,6003,-287.0849900000004,142828.35323383086,93738.0,453152.0,142828.35323383106,5247243.0,27.067126512527466
dynamic_partition,16,10000016,201,3362,-231.51352999999978,115180.86069651741,91326.0,284207.0,115180.8606965173,5173128.0,3.732055902481079
learn,16,10000016,201,5945,-216.4357100000001,107679.45771144278,78624.0,261482.0,107679.45771144284,5183300.0,24.841680765151978
dynamic_partition,17,10000017,201,3393,-367.18655000000035,182679.87562189053,139238.0,457720.0,182679.87562189074,5417668.0,4.080149173736572
learn,17,10000017,201,6240,-337.1447600000002,167733.71144278607,102173.0,532064.0,167733.71144278618,5414065.0,27.74576163291931
dynamic_partition,18,10000018,201,3592,-194.19608999999974,96614.97014925373,71795.0,248482.0,96614.9701492536,5068262.0,4.393389940261841
learn,18,10000018,201,6279,-201.47401000000022,100235.82587064676,71685.0,250198.0,100235.82587064688,5065298.0,26.141302824020386
dynamic_partition,19,10000019,201,3619,-204.15762000000024,101570.95522388059,83005.0,223740.0,101570.95522388071,5624979.0,4.1257688999176025
learn,19,10000019,201,6595,-223.25090000000085,111070.09950248756,82087.0,270585.0,111070.09950248798,5606270.0,26.753968477249146
dynamic_partition,20,10000020,201,3289,-216.08129000000022,107503.12935323383,85878.0,278233.0,107503.12935323395,5110377.0,4.138620853424072
learn,20,10000020,201,6013,-228.00092000000024,113433.29353233831,81936.0,286840.0,113433.29353233842,5116088.0,25.573694467544556
dynamic_partition,21,10000021,201,3342,-201.71291000000065,100354.68159203981,79838.0,227919.0,100354.68159204011,5314185.0,3.6451282501220703
learn,21,10000021,201,5947,-201.2485500000001,100123.65671641791,76698.0,242969.0,100123.65671641797,5319516.0,24.403006315231323
dynamic_partition,22,10000022,201,3501,-290.85328000000015,144703.12437810947,120033.0,319200.0,144703.12437810953,5195398.0,4.174260139465332
learn,22,10000022,201,6524,-294.2023800000006,146369.3432835821,98172.0,456390.0,146369.34328358236,5197695.0,30.116918087005615
dynamic_partition,23,10000023,201,3521,-218.12524000000008,108520.01990049751,81123.0,266737.0,108520.01990049754,5721851.0,3.855193614959717
learn,23,10000023,201,6234,-230.08712000000008,114471.2039800995,82804.0,315292.0,114471.20398009954,5728597.0,25.692955017089844
dynamic_partition,24,10000024,201,3372,-539.8915500000004,268602.7611940298,150057.0,733853.0,268602.76119403006,5086776.0,4.060549736022949
learn,24,10000024,201,6354,-393.4428299999996,195742.7014925373,94080.0,546008.0,195742.70149253713,5312129.0,30.087165117263794
dynamic_partition,25,10000025,201,3508,-238.8069499999998,118809.42786069652,76280.0,310614.0,118809.42786069642,5450145.0,4.1715476512908936
learn,25,10000025,201,6131,-231.85986000000017,115353.16417910448,73545.0,338368.0,115353.16417910457,5424853.0,25.97683358192444
dynamic_partition,26,10000026,201,3526,-218.95322999999988,108931.95522388059,94451.0,274034.0,108931.95522388055,5265581.0,3.920928716659546
learn,26,10000026,201,6112,-226.5603700000003,112716.60199004975,74227.0,306483.0,112716.6019900499,5254320.0,25.424270629882812
dynamic_partition,27,10000027,201,3406,-227.48948000000019,113178.84577114428,87393.0,286181.0,113178.84577114438,4737577.0,4.475644826889038
learn,27,10000027,201,6101,-218.2826000000003,108598.30845771145,74396.0,310522.0,108598.3084577116,4783015.0,24.20329785346985
dynamic_partition,28,10000028,201,3550,-316.69235000000043,157558.3830845771,122315.0,370732.0,157558.38308457733,5005220.0,4.243948221206665
learn,28,10000028,201,6645,-317.2363100000009,157829.00995024876,106704.0,387285.0,157829.0099502492,5080025.0,28.14170002937317
dynamic_partition,29,10000029,201,3447,-246.0100599999998,122393.06467661691,100065.0,289705.0,122393.06467661682,4846479.0,3.764634370803833
learn,29,10000029,201,6572,-271.9714600000006,135309.18407960198,85475.0,364744.0,135309.18407960227,4914172.0,25.28295922279358
