scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,22,10000022,201,3503,-457.85911843831565,227790.6061882173,183636.6640383345,523989.77077419497,227790.6061882167,4936150.335151337,12.15932846069336
learn,22,10000022,201,7927,-543.0916447523722,270194.84813550796,165168.85483880388,885883.8152899505,270194.84813550854,5266492.134113705,42.130292892456055
dynamic_partition,23,10000023,201,3678,-218.1465959268468,108530.64473972462,88756.24149825802,255218.16307373764,108530.64473972477,5555479.519694507,11.833604097366333
learn,23,10000023,201,7196,-255.94274871096403,127334.70085122605,100337.71429094579,325241.5955075165,127334.70085122588,5555985.153295282,32.3398232460022
dynamic_partition,24,10000024,201,3528,-582.1200671378854,289611.9737004406,219040.84637034778,738762.9511380978,289611.9737004405,4968821.239743885,16.163689851760864
learn,24,10000024,201,8639,-528.5279786062727,262949.24308769754,156465.01450432604,906485.9814071106,262949.24308769783,5319343.230699061,55.78948783874512
dynamic_partition,25,10000025,201,3761,-199.1724684510511,99090.78032390606,83826.45608867565,216991.0610340042,99090.78032390602,5109247.683522818,14.60146188735962
learn,25,10000025,201,7601,-238.0336219214854,118424.68752312669,109128.23283782508,258332.02212964115,118424.68752312707,5133338.140193409,28.05667996406555
dynamic_partition,26,10000026,201,3482,-349.2823643732437,173772.32058370335,124083.19792912342,453631.4189057797,173772.32058370332,5093776.17206683,14.615113258361816
learn,26,10000026,201,7542,-388.28146657159635,193174.85899084414,129293.10941267479,571060.0553025294,193174.85899084396,5186543.046553904,46.793755292892456
dynamic_partition,27,10000027,201,3545,-230.61337228892603,114733.02103926681,89777.2170160939,280325.287421891,114733.02103926668,5111784.400600421,14.678850173950195
learn,27,10000027,201,7144,-304.92352918847087,151703.24835247314,114385.24746859167,384771.0448876824,151703.24835247308,5116058.930204713,40.2744255065918
dynamic_partition,28,10000028,201,3579,-470.10767954192227,233884.41768254843,180093.13971310155,587967.1028627926,233884.4176825484,5233410.076533875,12.289927005767822
learn,28,10000028,201,8464,-549.5224479184503,273394.25269574684,153046.83088352066,1007217.97500426,273394.2526957464,5632521.518868087,50.90775179862976
dynamic_partition,29,10000029,201,3517,-273.8574095732209,136247.46744936364,108931.01628231164,363042.35722315626,136247.4674493636,5154766.864262882,11.56921648979187
learn,29,10000029,201,7566,-305.7161735677154,152097.59878990852,120805.82661809027,399422.30325657816,152097.59878990814,5202566.415766924,37.55090665817261
