scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,20,10000020,201,3647,-109.70953000000016,54581.85572139303,41965.0,136491.0,54581.855721393105,4935021.0,7.124829053878784
learn,20,10000020,201,5614,-102.49864999999993,50994.35323383084,40091.0,130982.0,50994.35323383081,4933088.0,21.25258779525757
dynamic_partition,21,10000021,201,3468,-132.54410999999996,65942.34328358209,47187.0,173930.0,65942.34328358207,5377415.0,7.479530334472656
learn,21,10000021,201,5610,-136.1206999999999,67721.74129353234,45010.0,188379.0,67721.7412935323,5364489.0,23.485987424850464
dynamic_partition,22,10000022,201,3649,-160.42111000000003,79811.49751243781,65941.0,196801.0,79811.49751243783,4646579.0,8.036816358566284
learn,22,10000022,201,6012,-154.70317000000026,76966.7512437811,55517.0,198342.0,76966.75124378123,4654944.0,27.68250346183777
dynamic_partition,23,10000023,201,3716,-99.4503300000001,49477.77611940299,39564.0,133806.0,49477.77611940303,5547117.0,7.502670764923096
learn,23,10000023,201,5753,-99.40717999999995,49456.30845771144,38628.0,128124.0,49456.30845771143,5546999.0,23.23835802078247
dynamic_partition,24,10000024,201,3763,-164.56171999999978,81871.50248756219,59854.0,248279.0,81871.50248756207,4579442.0,7.9582359790802
learn,24,10000024,201,6200,-155.43193000000008,77329.31840796019,51762.0,229149.0,77329.31840796024,4576287.0,25.740554809570312
dynamic_partition,25,10000025,201,3862,-92.23486000000021,45887.99004975124,40542.0,107542.0,45887.990049751344,4991177.0,7.203655481338501
learn,25,10000025,201,5956,-89.36894999999987,44462.164179104475,36065.0,109423.0,44462.16417910441,4975487.0,24.103041648864746
dynamic_partition,26,10000026,201,3595,-156.75176000000042,77985.95024875621,47248.0,219700.0,77985.95024875642,4807988.0,8.140843868255615
learn,26,10000026,201,5898,-148.73408999999978,73997.05970149254,44859.0,229008.0,73997.05970149243,4862512.0,24.870748281478882
dynamic_partition,27,10000027,201,3629,-100.70927000000003,50104.114427860695,38433.0,130778.0,50104.11442786072,5043593.0,7.119181156158447
learn,27,10000027,201,5653,-100.47921000000002,49989.65671641791,37377.0,129067.0,49989.65671641792,5040289.0,20.8270206451416
dynamic_partition,28,10000028,201,3779,-162.51675000000023,80854.10447761194,61966.0,197640.0,80854.10447761205,5124145.0,9.218190431594849
learn,28,10000028,201,6474,-155.3549699999999,77291.02985074627,55754.0,223892.0,77291.02985074621,5111949.0,29.038807153701782
dynamic_partition,29,10000029,201,3618,-126.35778000000025,62864.567164179105,50112.0,168567.0,62864.56716417922,5131054.0,7.2841010093688965
learn,29,10000029,201,5707,-125.9796900000002,62676.46268656717,46126.0,177393.0,62676.46268656727,5131864.0,22.380796432495117
