scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,21,10000021,201,5458,-129.91194000000004,64632.80597014925,49186.0,151847.0,64632.805970149275,5281063.0,16.939186096191406
dynamic_partition,22,10000022,201,3536,-202.6545900000005,100823.17910447762,77410.0,250187.0,100823.17910447785,5177088.0,5.386370420455933
learn,22,10000022,201,6232,-202.76234000000056,100876.78606965175,70316.0,262377.0,100876.78606965202,5169314.0,20.478875398635864
dynamic_partition,23,10000023,201,3542,-167.4157600000001,83291.42288557214,66864.0,204575.0,83291.42288557219,5699634.0,5.237416744232178
learn,23,10000023,201,5923,-170.4578200000004,84804.8855721393,62176.0,234413.0,84804.88557213951,5699611.0,18.777135848999023
dynamic_partition,24,10000024,201,3507,-274.09395000000035,136365.14925373133,82121.0,465950.0,136365.1492537315,4736573.0,5.25027871131897
learn,24,10000024,201,6199,-251.87509000000014,125310.99004975124,74590.0,318164.0,125310.99004975132,4788159.0,20.842811584472656
dynamic_partition,25,10000025,201,3570,-168.16322999999994,83663.29850746269,60775.0,253717.0,83663.29850746265,5396848.0,5.026067733764648
learn,25,10000025,201,6017,-169.1506900000001,84154.57213930348,49932.0,258930.0,84154.57213930353,5388536.0,18.802018404006958
dynamic_partition,26,10000026,201,3551,-137.14620000000008,68231.94029850746,48991.0,167223.0,68231.9402985075,5258817.0,4.906495809555054
learn,26,10000026,201,5761,-141.9805100000005,70637.06965174129,46035.0,180066.0,70637.06965174153,5255746.0,17.33596968650818
dynamic_partition,27,10000027,201,3507,-145.39802000000012,72337.32338308457,53785.0,165311.0,72337.32338308463,4624475.0,4.9217307567596436
learn,27,10000027,201,5993,-142.51002000000048,70900.50746268657,52675.0,166737.0,70900.5074626868,4621178.0,18.114607095718384
dynamic_partition,28,10000028,201,3598,-216.88554999999994,107903.25870646766,77540.0,269175.0,107903.25870646762,4944895.0,5.560859203338623
learn,28,10000028,201,6449,-211.35981000000007,105154.13432835821,71121.0,333851.0,105154.13432835824,4920951.0,20.520116806030273
dynamic_partition,29,10000029,201,3541,-169.32935000000003,84243.45771144278,70079.0,198502.0,84243.45771144281,4802614.0,5.186403751373291
learn,29,10000029,201,6284,-167.80729000000036,83486.21393034825,60499.0,213855.0,83486.21393034844,4792122.0,19.233409643173218
