scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,15,10000015,201,5766,-5020.319102550145,2497671.1952985795,1530488.065933776,7140781.07410804,2497671.1952985795,11887606.04731261,40.79352927207947
dynamic_partition,16,10000016,201,2402,-6828.349574305009,3397188.8429378183,3596785.4972314863,6282199.520436356,3397188.8429378155,10783566.313265393,8.77623701095581
learn,16,10000016,201,5817,-4971.18261513421,2473225.1816588105,1593597.9237646135,7139192.455147674,2473225.181658811,11138328.853688672,41.16489911079407
dynamic_partition,17,10000017,201,2427,-7094.665592272844,3529684.374265092,3574464.1043465156,6584190.189645404,3529684.3742650966,11460653.96691478,8.870720148086548
learn,17,10000017,201,6357,-5012.217987395046,2493640.789748783,1343235.5941398637,7752500.593240334,2493640.7897487795,11872791.672264444,43.226285219192505
dynamic_partition,18,10000018,201,2391,-8211.13072096365,4085139.662170963,4259861.789198673,7259125.230117604,4085139.662170971,11725601.513609027,9.198652744293213
learn,18,10000018,201,6691,-5293.291149650571,2633478.183905755,1275971.0813461673,9173863.8256007,2633478.183905757,12194188.418263793,47.46782851219177
dynamic_partition,19,10000019,201,2329,-8213.991359869724,4086562.8656068267,4188567.997843595,6868455.601061722,4086562.865606828,11218281.8146943,9.294859647750854
learn,19,10000019,201,5655,-5834.392874144494,2902683.0219624303,1919493.4940045322,8177629.007388378,2902683.021962435,11566281.491875436,44.936582803726196
dynamic_partition,20,10000020,201,2267,-6720.907240755862,3343734.945649678,3315711.5092160087,6280699.4072183585,3343734.9456496825,10528723.85558389,8.548844337463379
learn,20,10000020,201,5604,-5071.470985503537,2523119.893285339,1673172.5454317983,7373119.007961059,2523119.893285342,10911024.409593936,41.22287917137146
dynamic_partition,21,10000021,201,2321,-6892.804190211671,3429255.8160257083,3479229.401221443,6354045.766575564,3429255.8160257074,11280844.027316328,8.652581930160522
learn,21,10000021,201,6020,-4927.089538300694,2451288.327512781,1380629.3103048904,7774947.951475522,2451288.327512783,11692999.384503303,42.2444121837616
dynamic_partition,22,10000022,201,2359,-8726.358952112683,4341472.115478951,4378083.089932891,7730010.44049366,4341472.115478947,12073158.066384636,9.560323476791382
learn,22,10000022,201,6281,-6094.602666582931,3032140.6301407614,1857068.6268759621,8514420.44666529,3032140.630140762,12529662.915574806,47.6681489944458
dynamic_partition,23,10000023,201,2386,-7174.675296095718,3569490.197062541,3631626.7228900865,6091050.899109459,3569490.1970625464,10827524.114349501,8.864667415618896
learn,23,10000023,201,5547,-5400.218489762406,2686675.865553436,1748487.089406504,7982565.769677728,2686675.8655534354,11167896.961691301,42.550097942352295
dynamic_partition,24,10000024,201,2472,-8938.100453634537,4446816.146086834,4562693.227387644,7896559.748497037,4446816.146086834,12253719.37581553,10.230548620223999
learn,24,10000024,201,6172,-6389.247912590841,3178730.3047715584,1961708.758788908,8795848.668181239,3178730.3047715626,12653954.217120878,49.45060110092163
dynamic_partition,25,10000025,201,2427,-6759.814681977346,3363091.881580768,3257029.218039912,6033410.141343502,3363091.881580769,10397624.334132394,8.770255327224731
learn,25,10000025,201,5971,-5012.820175651545,2493940.3858962893,1474386.162456926,7406520.351609927,2493940.3858962907,10742679.146534394,43.751018047332764
dynamic_partition,26,10000026,201,2243,-7786.6728994883715,3873966.6166608855,3952476.552345979,6996143.463424185,3873966.6166608813,11265377.470537158,8.920597553253174
learn,26,10000026,201,5840,-5595.521095256492,2783841.3409236316,1713213.2813952882,7525758.968920801,2783841.340923628,11648117.9689208,44.55480909347534
dynamic_partition,27,10000027,201,2392,-6630.691638023728,3298851.561205831,3429098.385753665,6212132.954126118,3298851.561205835,10653248.090760812,8.537261247634888
learn,27,10000027,201,5490,-4954.838715042875,2465093.8880810286,1613887.6477991678,7295702.732066253,2465093.8880810323,10973825.03972313,39.42523765563965
dynamic_partition,28,10000028,201,2495,-8608.974374941807,4283071.828329253,4341897.143944372,7774625.73948995,4283071.828329257,12612669.624874337,10.032840013504028
learn,28,10000028,201,6334,-6097.990335165266,3033826.037395655,2040150.5362967355,8969108.53139629,3033826.0373956547,13027754.735184956,48.06911301612854
dynamic_partition,29,10000029,201,2326,-7141.629212687966,3553049.359546251,3477775.2572477637,6438607.875007248,3553049.3595462516,11043547.211769545,8.821711301803589
learn,29,10000029,201,5988,-4910.040587509693,2442806.262442633,1441654.388128804,7851613.113171063,2442806.2624426335,11453590.10182353,41.49601674079895
