scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,13,10000013,201,3607,-139.8146099999999,69559.50746268657,53095.0,187767.0,69559.50746268652,4913937.0,4.826964616775513
learn,13,10000013,201,5913,-133.49315,66414.50248756219,46322.0,194750.0,66414.5024875622,4908507.0,54.903560161590576
dynamic_partition,14,10000014,201,3671,-113.51621999999993,56475.73134328358,35130.0,157510.0,56475.73134328354,5239268.0,4.440593957901001
learn,14,10000014,201,5442,-105.23276999999973,52354.611940298506,32841.0,136427.0,52354.611940298375,5222694.0,48.32589292526245
dynamic_partition,15,10000015,201,3638,-148.71918999999977,73989.64676616916,52542.0,201894.0,73989.64676616904,5087077.0,4.930463790893555
learn,15,10000015,201,5980,-142.8655300000006,71077.37810945274,45153.0,225702.0,71077.37810945303,5089465.0,55.91226029396057
dynamic_partition,16,10000016,201,3674,-101.52818000000012,50511.532338308454,39503.0,125910.0,50511.53233830851,5010834.0,4.66860818862915
learn,16,10000016,201,5585,-97.51172000000011,48513.293532338306,35149.0,128274.0,48513.293532338364,5005257.0,49.99995017051697
dynamic_partition,17,10000017,201,3590,-121.39559000000015,60395.81592039801,47311.0,153816.0,60395.81592039808,5222343.0,4.822844743728638
learn,17,10000017,201,5627,-115.96669000000013,57694.87064676617,42833.0,140024.0,57694.870646766234,5223048.0,51.077964544296265
dynamic_partition,18,10000018,201,3545,-135.91848000000007,67621.13432835821,52074.0,171941.0,67621.13432835824,5095040.0,4.882057189941406
learn,18,10000018,201,5991,-138.06631999999982,68689.71144278607,47119.0,191392.0,68689.71144278598,5096784.0,55.285032987594604
dynamic_partition,19,10000019,201,3658,-133.58487000000002,66460.13432835821,50248.0,178015.0,66460.13432835822,4613794.0,4.863953351974487
learn,19,10000019,201,5828,-124.24446999999981,61813.16915422885,42450.0,186953.0,61813.169154228766,4607334.0,54.11333417892456
dynamic_partition,20,10000020,201,3634,-109.10769999999984,54282.437810945274,42380.0,136873.0,54282.43781094519,4935701.0,4.6197898387908936
learn,20,10000020,201,5544,-103.45315999999978,51469.23383084577,38881.0,133338.0,51469.23383084566,4931201.0,49.6358368396759
dynamic_partition,21,10000021,201,3446,-134.78455,67056.99004975124,48032.0,179493.0,67056.99004975124,5378354.0,4.7104432582855225
learn,21,10000021,201,5653,-134.75827999999973,67043.92039800996,43306.0,181756.0,67043.92039800981,5365021.0,51.70308756828308
dynamic_partition,22,10000022,201,3632,-158.29723999999985,78754.84577114428,66991.0,193437.0,78754.8457711442,4640959.0,5.119089365005493
learn,22,10000022,201,6100,-158.21570999999992,78714.28358208956,58298.0,194833.0,78714.28358208951,4653640.0,57.1923725605011
dynamic_partition,23,10000023,201,3723,-99.54113000000031,49522.95024875622,38505.0,132224.0,49522.95024875637,5547494.0,4.745065927505493
learn,23,10000023,201,5695,-102.20816999999995,50849.835820895525,39309.0,138080.0,50849.835820895496,5547112.0,51.10563802719116
dynamic_partition,24,10000024,201,3741,-163.4711700000002,81328.94029850746,56965.0,250615.0,81328.94029850756,4581773.0,5.15824031829834
learn,24,10000024,201,6108,-152.40296000000018,75822.36815920398,48334.0,213552.0,75822.36815920407,4571954.0,58.07832407951355
dynamic_partition,25,10000025,201,3853,-92.62818000000016,46083.67164179104,39776.0,107327.0,46083.671641791116,4988513.0,4.661478281021118
learn,25,10000025,201,5933,-89.70910999999987,44631.39800995025,36688.0,104869.0,44631.398009950186,4979636.0,52.637633323669434
dynamic_partition,26,10000026,201,3571,-158.82357000000016,79016.70149253731,48356.0,225628.0,79016.7014925374,4811565.0,4.833355903625488
learn,26,10000026,201,5817,-151.02233000000012,75135.48756218905,44403.0,263374.0,75135.48756218913,4855271.0,53.68819618225098
dynamic_partition,27,10000027,201,3629,-101.30000999999965,50398.014925373136,38989.0,134336.0,50398.01492537296,5046450.0,4.5758912563323975
learn,27,10000027,201,5658,-98.65683000000016,49083.0,37270.0,121211.0,49083.00000000007,5042875.0,49.90848922729492
dynamic_partition,28,10000028,201,3777,-160.99152999999998,80095.28855721393,59966.0,192520.0,80095.28855721392,5124852.0,5.3766770362854
learn,28,10000028,201,6515,-158.2055399999996,78709.22388059701,56318.0,232574.0,78709.22388059681,5110501.0,61.750181674957275
dynamic_partition,29,10000029,201,3614,-127.25034999999998,63308.63184079602,49368.0,172462.0,63308.63184079601,5131128.0,4.654685020446777
learn,29,10000029,201,5709,-125.28504000000007,62330.86567164179,43911.0,191183.0,62330.865671641826,5131867.0,51.08754873275757
