scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,10,10000010,201,2189,-12217.520478771425,6078368.397398719,6371390.291425182,10566199.236925302,6078368.397398719,14907548.750079267,9.71973991394043
learn,10,10000010,201,5919,-8291.11725719653,4124933.9588042363,2970239.6663032435,11530904.85365003,4124933.9588042446,15336041.85365003,47.52252650260925
dynamic_partition,11,10000011,201,2212,-10320.123586421372,5134389.843990734,5194384.012486603,8498535.70571801,5134389.843990732,13482412.624130096,8.80391240119934
learn,11,10000011,201,5445,-7049.270025327253,3507099.5150881857,2268777.950866959,9883430.059416018,3507099.5150881857,13826638.2691956,41.53565335273743
dynamic_partition,12,10000012,201,2260,-10956.39634332314,5450943.454389606,5592951.222429084,9410400.131321218,5450943.4543896215,14123757.495758926,9.174091577529907
learn,12,10000012,201,5858,-7679.729672398794,3820761.0310441754,2325441.653853948,10897093.47507984,3820761.031044176,14571267.221413448,44.9120876789093
dynamic_partition,13,10000013,201,2319,-11043.909568150795,5494482.372214329,6022458.043315462,9440600.307101855,5494482.372214326,14146842.307101855,9.2004234790802
learn,13,10000013,201,5866,-7517.033908545905,3739817.8649482126,2293609.777348296,10361858.3067859,3739817.8649482117,14524456.486832801,46.109169244766235
dynamic_partition,14,10000014,201,2275,-9916.769964636962,4933716.40031691,5288424.989317013,8386352.782602144,4933716.400316897,12936167.285034297,8.824063777923584
learn,14,10000014,201,5028,-7717.194859395982,3839400.4275601776,2940711.9947898947,9499616.28201947,3839400.42756019,13244014.797603074,40.37352705001831
dynamic_partition,15,10000015,201,2342,-10189.245772207205,5069276.503585672,5188088.956536753,9432819.001832776,5069276.503585674,14464656.026332865,9.467663526535034
learn,15,10000015,201,5723,-7615.068168735518,3788591.1287241364,2742351.220395026,9583277.647594811,3788591.1287241387,14826191.202549923,44.18935799598694
dynamic_partition,16,10000016,201,2279,-10014.845106348475,4982510.003158444,5207081.751413303,8875327.844581349,4982510.0031584455,13536415.675637724,9.130547285079956
learn,16,10000016,201,5496,-7536.385841085424,3749445.6920822966,2630905.934232413,9705976.41727723,3749445.6920823003,13899950.322425297,42.863523721694946
dynamic_partition,17,10000017,201,2338,-10457.605953844633,5202789.031763506,5348075.689341295,9285707.647834374,5202789.031763499,14360368.181068137,9.353836297988892
learn,17,10000017,201,6045,-7427.367460785216,3695207.691932944,2288000.5261708004,10473658.767677832,3695207.691932943,14756860.406728754,44.73710346221924
dynamic_partition,18,10000018,201,2293,-11580.158995496111,5761273.132087608,5795101.147084402,9878105.389805188,5761273.132087617,14632672.582741704,9.54021954536438
learn,18,10000018,201,6439,-7775.336931652105,3868326.831667722,2247262.8538695136,11777823.075174494,3868326.831667714,15080828.489012163,49.43573260307312
dynamic_partition,19,10000019,201,2304,-11521.613254880502,5732145.89795051,5939992.583406836,9527177.704643477,5732145.897950498,14056994.217706565,9.720572233200073
learn,19,10000019,201,5564,-8530.349061968229,4243954.757198122,3398065.3718944136,10965733.997724362,4243954.757198124,14432004.997724362,47.11443114280701
dynamic_partition,20,10000020,201,2225,-9770.31739332694,4860854.424540766,4984962.482573566,8662121.397122245,4860854.4245407665,13208848.732109573,9.05616307258606
learn,20,10000020,201,5266,-7737.495470447587,3849500.2340535205,2727538.043570731,9966026.437598843,3849500.2340535256,13559551.35625831,42.49024438858032
dynamic_partition,21,10000021,201,2285,-10066.835486545597,5008375.863953028,5198994.386743666,9004377.61741856,5008375.863953033,14150551.39851453,9.133253335952759
learn,21,10000021,201,5631,-7510.770010809082,3736701.4979149583,2465689.3664239496,10151231.78416953,3736701.497914966,14546650.577023413,43.7630295753479
dynamic_partition,22,10000022,201,2325,-12105.128167043085,6022451.824399545,6328229.779875645,10562579.615358282,6022451.824399545,15041569.981814308,9.861424684524536
learn,22,10000022,201,6131,-8824.942332056933,4390518.573162648,3102605.7141479086,11107677.959226415,4390518.5731626535,15507333.695225637,49.73006892204285
dynamic_partition,23,10000023,201,2330,-10388.022642470803,5168170.468890935,5432838.691608958,8755616.667955626,5168170.468890947,13579296.009216504,9.350135803222656
learn,23,10000023,201,5225,-8100.83483847009,4030266.088791094,3096754.808763924,10377033.352938201,4030266.08879109,13896657.136973003,43.47041964530945
dynamic_partition,24,10000024,201,2398,-12611.36856945724,6274312.721123014,6488094.3338812385,10869004.97680288,6274312.721123005,15346236.564418223,10.685708284378052
learn,24,10000024,201,6011,-9501.37371297314,4727051.59849411,3752861.3471661108,11598693.479901697,4727051.598494099,15738396.2247709,52.37568187713623
dynamic_partition,25,10000025,201,2346,-10041.767635149583,4995904.296094321,5240739.290885911,8503081.17338367,4995904.29609432,13169224.612281272,9.20571780204773
learn,25,10000025,201,5781,-7595.894517548429,3779051.998780311,2619736.390656621,9771188.879528264,3779051.998780313,13505362.767529147,45.83033061027527
dynamic_partition,26,10000026,201,2226,-11023.67819843522,5484417.014146881,5636100.888976231,9645276.889589848,5484417.014146876,14118997.472267352,9.428373336791992
learn,26,10000026,201,5616,-8157.482322392325,4058448.9166130912,2699581.2975521483,10465900.796277922,4058448.9166130973,14509585.338447899,46.58715105056763
dynamic_partition,27,10000027,201,2285,-9622.768096200669,4787446.814030187,4900959.66999357,8610816.18749831,4787446.8140301835,13313194.256858189,8.909883737564087
learn,27,10000027,201,5195,-7584.354451774151,3773310.672524459,2937265.343582077,9502047.74243103,3773310.6725244536,13620805.111607011,41.39303207397461
dynamic_partition,28,10000028,201,2442,-12185.645379272408,6062510.138941499,6009356.331403914,10671957.293519652,6062510.138941497,15672271.956493836,10.491535902023315
learn,28,10000028,201,6159,-8982.948840705445,4469128.77647038,3315015.5784765817,11498632.282446165,4469128.776470371,16097056.72227893,51.14503359794617
dynamic_partition,29,10000029,201,2270,-10419.990011800654,5184074.632736634,5327225.726782357,9025241.885687834,5184074.632736644,13852066.717615437,9.184869766235352
learn,29,10000029,201,5595,-7651.070330820347,3806502.6521494216,2544133.9026602795,10247762.377382562,3806502.6521494263,14225237.806870855,43.61052870750427
