scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,0,10000000,201,3658,-156.87710000000024,78048.30845771145,49455.0,224989.0,78048.30845771157,5325123.0,4.8616437911987305
learn,0,10000000,201,5812,-154.52697000000026,76879.0895522388,45684.0,236629.0,76879.08955223893,5319945.0,55.96998834609985
dynamic_partition,1,10000001,201,3786,-109.66970000000032,54562.03980099502,38112.0,154394.0,54562.03980099518,4953700.0,4.707545042037964
learn,1,10000001,201,5780,-107.94368999999996,53703.32835820896,36751.0,157837.0,53703.328358208935,4937701.0,52.124574184417725
dynamic_partition,2,10000002,201,3487,-158.6173200000004,78914.0895522388,55962.0,218369.0,78914.089552239,4967567.0,4.8252341747283936
learn,2,10000002,201,5731,-159.24158000000008,79224.66666666667,56307.0,227562.0,79224.66666666672,4956193.0,54.420825242996216
dynamic_partition,3,10000003,201,3769,-91.64512000000016,45594.58706467662,34216.0,114194.0,45594.5870646767,5527716.0,4.673522710800171
learn,3,10000003,201,5778,-90.70093000000031,45124.840796019904,31345.0,118015.0,45124.84079602006,5519539.0,51.19516181945801
dynamic_partition,4,10000004,201,3752,-94.97160000000014,47249.55223880597,36245.0,116993.0,47249.552238806034,5110654.0,4.6238508224487305
learn,4,10000004,201,5635,-98.13340999999984,48822.592039801,37485.0,134474.0,48822.59203980091,5102053.0,50.90383744239807
dynamic_partition,5,10000005,201,3579,-156.39231,77807.11940298507,55071.0,209580.0,77807.11940298507,4912724.0,5.124909162521362
learn,5,10000005,201,6138,-164.81683000000012,81998.42288557214,53615.0,251601.0,81998.4228855722,4907347.0,58.58673930168152
dynamic_partition,6,10000006,201,3662,-106.11665000000015,52794.35323383084,36364.0,140410.0,52794.35323383092,5101177.0,4.510839939117432
learn,6,10000006,201,5588,-106.92513000000018,53196.58208955224,33084.0,155307.0,53196.58208955233,5100412.0,50.55524682998657
dynamic_partition,7,10000007,201,3760,-128.38233000000022,63871.80597014925,46123.0,189725.0,63871.80597014936,5020457.0,4.865087985992432
learn,7,10000007,201,6082,-128.22370000000004,63792.885572139305,42250.0,210534.0,63792.88557213932,5020822.0,57.24628162384033
dynamic_partition,8,10000008,201,3640,-98.64610999999982,49077.666666666664,39760.0,129635.0,49077.66666666658,5965093.0,3.461608409881592
learn,8,10000008,201,5360,-95.90505999999995,47713.96019900498,37220.0,125912.0,47713.96019900495,5947000.0,47.8331823348999
dynamic_partition,9,10000009,201,3582,-197.94984000000073,98482.50746268657,52659.0,371375.0,98482.50746268693,5029079.0,4.938181400299072
learn,9,10000009,201,5912,-185.52643999999955,92301.71144278607,49434.0,325646.0,92301.71144278585,5018348.0,56.919949531555176
dynamic_partition,10,10000010,201,3478,-170.19703000000013,84675.13930348259,62108.0,244939.0,84675.13930348265,4570129.0,4.910729169845581
learn,10,10000010,201,5801,-159.54097999999985,79373.62189054726,57197.0,248679.0,79373.62189054719,4567230.0,55.58826279640198
dynamic_partition,11,10000011,201,3544,-113.17616999999983,56306.55223880597,39991.0,144291.0,56306.55223880589,5409610.0,4.559666633605957
learn,11,10000011,201,5390,-115.10215000000024,57264.751243781095,39185.0,154073.0,57264.75124378122,5403251.0,48.46038269996643
dynamic_partition,12,10000012,201,3606,-121.53115999999974,60463.26368159204,42013.0,156067.0,60463.26368159191,5128342.0,4.738294363021851
learn,12,10000012,201,5549,-122.23173000000014,60811.80597014925,41453.0,171922.0,60811.805970149326,5136491.0,50.736624002456665
dynamic_partition,13,10000013,201,3602,-138.9590600000001,69133.86069651741,50563.0,190133.0,69133.86069651747,4913615.0,4.8714516162872314
learn,13,10000013,201,5882,-136.77530000000016,68047.41293532339,44479.0,181411.0,68047.41293532346,4906637.0,55.540425300598145
dynamic_partition,14,10000014,201,3666,-113.52644000000011,56480.81592039801,35316.0,157224.0,56480.81592039807,5241472.0,4.454607963562012
learn,14,10000014,201,5456,-106.95162999999998,53209.76616915423,33497.0,148277.0,53209.766169154216,5224640.0,48.8478057384491
dynamic_partition,15,10000015,201,3641,-148.7418400000002,74000.91542288558,53145.0,202789.0,74000.91542288566,5086808.0,4.891366958618164
learn,15,10000015,201,6017,-145.99173000000025,72632.70149253731,47437.0,212849.0,72632.70149253744,5092374.0,56.97104859352112
dynamic_partition,16,10000016,201,3671,-101.37221000000027,50433.935323383084,40097.0,126013.0,50433.935323383215,5011806.0,4.656202554702759
learn,16,10000016,201,5601,-98.06951999999998,48790.80597014925,36972.0,124678.0,48790.805970149246,5004768.0,51.051734924316406
dynamic_partition,17,10000017,201,3594,-121.83583000000019,60614.840796019904,48069.0,151846.0,60614.84079601999,5222411.0,4.810409307479858
learn,17,10000017,201,5557,-117.42979000000035,58422.78109452737,44086.0,160882.0,58422.78109452754,5227661.0,51.36427283287048
dynamic_partition,18,10000018,201,3553,-135.70668000000006,67515.76119402985,51571.0,172330.0,67515.76119402988,5093550.0,4.938286304473877
learn,18,10000018,201,5848,-140.01429,69658.85074626865,48131.0,192134.0,69658.85074626865,5097285.0,54.400145053863525
dynamic_partition,19,10000019,201,3681,-133.29954999999984,66318.184079602,49901.0,178082.0,66318.18407960191,4613926.0,4.927370071411133
learn,19,10000019,201,5912,-128.40377000000012,63882.47263681592,43658.0,183348.0,63882.47263681598,4612328.0,56.040205001831055
dynamic_partition,20,10000020,201,3635,-109.29210000000003,54374.17910447761,40647.0,137063.0,54374.17910447763,4935019.0,4.594360113143921
learn,20,10000020,201,5580,-110.98099999999975,55214.427860696516,42571.0,143881.0,55214.4278606964,4930277.0,50.42164349555969
dynamic_partition,21,10000021,201,3469,-134.16532999999987,66748.92039800996,47554.0,180338.0,66748.92039800988,5376249.0,4.732153654098511
learn,21,10000021,201,5549,-136.85911999999985,68089.1144278607,44192.0,171646.0,68089.11442786062,5360819.0,51.42450165748596
dynamic_partition,22,10000022,201,3633,-158.88993000000008,79049.71641791044,65539.0,195396.0,79049.71641791049,4644237.0,5.143463373184204
learn,22,10000022,201,6211,-158.18789999999984,78700.44776119402,60496.0,253502.0,78700.44776119395,4657187.0,58.80224633216858
dynamic_partition,23,10000023,201,3700,-101.84858000000017,50670.935323383084,39533.0,133051.0,50670.935323383164,5547545.0,4.735264301300049
learn,23,10000023,201,5792,-101.40641000000014,50450.95024875622,40285.0,125856.0,50450.950248756286,5547256.0,51.781861543655396
dynamic_partition,24,10000024,201,3779,-167.00462999999985,83086.88059701493,61972.0,260117.0,83086.88059701485,4580831.0,3.816937208175659
learn,24,10000024,201,6227,-156.88325999999986,78051.37313432836,50685.0,252118.0,78051.3731343283,4571568.0,59.026652574539185
dynamic_partition,25,10000025,201,3858,-92.9516200000001,46244.58706467662,40925.0,108266.0,46244.58706467667,4982911.0,4.912713050842285
learn,25,10000025,201,5856,-91.11829999999988,45332.48756218905,36537.0,110087.0,45332.48756218899,4981720.0,57.212215185165405
dynamic_partition,26,10000026,201,3595,-156.32464999999996,77773.45771144278,50812.0,218881.0,77773.45771144277,4804125.0,4.866840362548828
learn,26,10000026,201,5695,-154.48317,76857.29850746269,45323.0,230053.0,76857.29850746269,4853037.0,52.18057703971863
dynamic_partition,27,10000027,201,3619,-99.87354000000008,49688.32835820896,38332.0,130690.0,49688.32835820899,5043505.0,4.514617681503296
learn,27,10000027,201,5607,-99.24916999999999,49377.69651741294,35959.0,125348.0,49377.69651741294,5040580.0,49.40441179275513
dynamic_partition,28,10000028,201,3780,-163.80858999999967,81496.81094527364,61878.0,195736.0,81496.81094527346,5123600.0,5.285033702850342
learn,28,10000028,201,6441,-157.61484000000027,78415.34328358209,56697.0,223761.0,78415.34328358223,5105095.0,59.21428346633911
dynamic_partition,29,10000029,201,3613,-125.83642000000013,62605.18407960199,48239.0,167991.0,62605.184079602055,5131270.0,4.629650354385376
learn,29,10000029,201,5654,-125.57181999999999,62473.54228855721,42849.0,176599.0,62473.542288557204,5135136.0,50.23649311065674
