scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,9,10000009,201,5905,-182.08198000000027,90588.04975124379,47799.0,291888.0,90588.04975124392,5016067.0,55.06525492668152
dynamic_partition,10,10000010,201,3477,-171.45096000000026,85298.98507462686,64965.0,240164.0,85298.985074627,4570286.0,4.847405672073364
learn,10,10000010,201,5907,-155.91502999999975,77569.66666666667,55630.0,234183.0,77569.66666666654,4573167.0,55.136003255844116
dynamic_partition,11,10000011,201,3550,-112.90468,56171.482587064675,40147.0,143833.0,56171.482587064675,5408962.0,4.526675701141357
learn,11,10000011,201,5381,-109.77587000000013,54614.86069651741,39086.0,130392.0,54614.86069651748,5402221.0,47.089698791503906
dynamic_partition,12,10000012,201,3591,-122.12037000000001,60756.40298507463,42816.0,156773.0,60756.40298507463,5128394.0,4.755474328994751
learn,12,10000012,201,5594,-117.36703999999999,58391.562189054726,41314.0,163400.0,58391.56218905472,5129785.0,49.65472769737244
dynamic_partition,13,10000013,201,3596,-138.78310999999994,69046.32338308457,50670.0,186093.0,69046.32338308456,4913951.0,4.774583101272583
learn,13,10000013,201,5811,-131.32899000000003,65337.80597014925,44686.0,184349.0,65337.805970149275,4907579.0,53.31272912025452
dynamic_partition,14,10000014,201,3660,-113.08652999999975,56261.9552238806,34144.0,156625.0,56261.955223880475,5235268.0,4.423355340957642
learn,14,10000014,201,5489,-104.03755000000002,51759.97512437811,32716.0,137184.0,51759.97512437812,5224108.0,47.75864315032959
dynamic_partition,15,10000015,201,3635,-149.47933,74367.82587064676,53373.0,202466.0,74367.82587064676,5086138.0,4.8841540813446045
learn,15,10000015,201,5968,-142.30966,70800.82587064676,46224.0,231931.0,70800.82587064676,5087267.0,55.09788203239441
dynamic_partition,16,10000016,201,3654,-101.14024000000005,50318.52736318408,39937.0,125660.0,50318.527363184105,5009455.0,4.647426128387451
learn,16,10000016,201,5622,-97.69486999999984,48604.41293532338,35483.0,116729.0,48604.4129353233,5006168.0,49.91815948486328
dynamic_partition,17,10000017,201,3597,-121.00800000000015,60202.985074626864,44434.0,153103.0,60202.98507462694,5223224.0,4.8227715492248535
learn,17,10000017,201,5566,-117.3639000000001,58390.0,42992.0,158230.0,58390.000000000044,5222477.0,49.96012878417969
dynamic_partition,18,10000018,201,3550,-136.11348999999998,67718.15422885572,50468.0,167292.0,67718.15422885571,5093968.0,4.922660827636719
learn,18,10000018,201,5966,-137.55050999999997,68433.0895522388,48538.0,181079.0,68433.0895522388,5092883.0,53.95514535903931
dynamic_partition,19,10000019,201,3674,-134.8096999999998,67069.50248756219,50016.0,177353.0,67069.50248756209,4613169.0,4.8995866775512695
learn,19,10000019,201,5789,-124.75501999999999,62067.17412935323,42635.0,192472.0,62067.174129353225,4606000.0,53.32705593109131
dynamic_partition,20,10000020,201,3640,-109.30922999999974,54382.701492537315,42027.0,137050.0,54382.701492537184,4935718.0,4.715644836425781
learn,20,10000020,201,5667,-105.28668999999992,52381.437810945274,40181.0,141844.0,52381.43781094524,4935500.0,49.889060497283936
dynamic_partition,21,10000021,201,3459,-133.81671000000028,66575.4776119403,46937.0,172182.0,66575.47761194044,5379494.0,4.69310188293457
learn,21,10000021,201,5697,-135.92426999999986,67624.01492537314,43967.0,176025.0,67624.01492537306,5361252.0,51.58719515800476
dynamic_partition,22,10000022,201,3638,-160.00065999999987,79602.31840796019,66454.0,196251.0,79602.31840796013,4647134.0,5.088235139846802
learn,22,10000022,201,6167,-155.64009000000013,77432.88059701493,55583.0,187721.0,77432.88059701498,4651925.0,57.273483753204346
dynamic_partition,23,10000023,201,3713,-99.8809800000003,49692.02985074627,38675.0,129742.0,49692.02985074642,5547129.0,4.66303014755249
learn,23,10000023,201,5726,-99.00119999999983,49254.32835820896,37622.0,131628.0,49254.32835820887,5547062.0,50.61463665962219
dynamic_partition,24,10000024,201,3751,-164.04114000000047,81612.50746268657,58307.0,255607.0,81612.5074626868,4580112.0,5.19597053527832
learn,24,10000024,201,6304,-156.44784999999993,77834.7512437811,49428.0,239651.0,77834.75124378105,4574632.0,59.08402132987976
dynamic_partition,25,10000025,201,3846,-92.06377,45802.87064676617,40540.0,107671.0,45802.87064676617,4986978.0,4.653259515762329
learn,25,10000025,201,5900,-89.35897999999987,44457.203980099504,35825.0,110210.0,44457.20398009944,4979097.0,51.773138999938965
dynamic_partition,26,10000026,201,3595,-157.25927999999985,78238.44776119402,48272.0,219704.0,78238.44776119395,4809235.0,4.838450908660889
learn,26,10000026,201,5796,-152.01510000000025,75629.40298507463,45032.0,228347.0,75629.40298507475,4853698.0,52.91341495513916
dynamic_partition,27,10000027,201,3634,-100.65487000000007,50077.04975124378,38126.0,135163.0,50077.049751243816,5044212.0,4.573399305343628
learn,27,10000027,201,5546,-98.29465000000002,48902.81094527363,37568.0,119248.0,48902.81094527364,5034069.0,48.72585916519165
dynamic_partition,28,10000028,201,3782,-162.46594000000002,80828.82587064676,60370.0,193210.0,80828.82587064678,5123064.0,5.315402269363403
learn,28,10000028,201,6469,-157.72364000000056,78469.47263681592,55044.0,228977.0,78469.4726368162,5109965.0,60.40398192405701
dynamic_partition,29,10000029,201,3608,-126.68736000000003,63028.53731343283,49317.0,166602.0,63028.53731343285,5130698.0,4.576407432556152
learn,29,10000029,201,5682,-127.3534200000001,63359.91044776119,43266.0,178546.0,63359.91044776124,5132140.0,50.22553324699402
