scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,10,10000010,201,5828,-155.12777000000017,77177.99502487562,52013.0,231543.0,77177.99502487571,4570165.0,54.84813213348389
dynamic_partition,11,10000011,201,3551,-113.98322999999995,56708.07462686567,41020.0,144738.0,56708.074626865644,5411915.0,4.5360496044158936
learn,11,10000011,201,5413,-113.9907299999999,56711.80597014925,40078.0,149543.0,56711.80597014921,5402191.0,47.26715350151062
dynamic_partition,12,10000012,201,3600,-122.47566000000016,60933.164179104475,43275.0,156538.0,60933.16417910456,5128389.0,4.713712692260742
learn,12,10000012,201,5536,-117.35658000000006,58386.35820895522,41235.0,165253.0,58386.35820895525,5128382.0,49.28076505661011
dynamic_partition,13,10000013,201,3609,-140.19496999999984,69748.74129353234,53446.0,187781.0,69748.74129353225,4911970.0,4.81315803527832
learn,13,10000013,201,5769,-134.54813000000058,66939.36815920398,45256.0,186719.0,66939.36815920427,4904685.0,53.47851324081421
dynamic_partition,14,10000014,201,3667,-112.90225000000004,56170.2736318408,35189.0,158313.0,56170.27363184081,5241648.0,4.407618999481201
learn,14,10000014,201,5364,-102.29274999999994,50891.91542288557,33167.0,134081.0,50891.91542288555,5226865.0,47.28942108154297
dynamic_partition,15,10000015,201,3652,-148.07928000000013,73671.28358208956,51889.0,200588.0,73671.28358208961,5087482.0,4.891549825668335
learn,15,10000015,201,6078,-143.13307999999975,71210.48756218905,46861.0,228182.0,71210.48756218894,5100694.0,56.29896855354309
dynamic_partition,16,10000016,201,3654,-101.4340800000001,50464.71641791045,40343.0,125765.0,50464.716417910495,5010943.0,4.620398283004761
learn,16,10000016,201,5667,-97.72784999999993,48620.82089552239,36777.0,122873.0,48620.82089552235,5006339.0,50.82773566246033
dynamic_partition,17,10000017,201,3603,-120.8328500000004,60115.845771144275,46476.0,153931.0,60115.84577114448,5222378.0,4.81242823600769
learn,17,10000017,201,5688,-115.39346000000005,57409.6815920398,43726.0,146599.0,57409.68159203983,5222957.0,51.633227586746216
dynamic_partition,18,10000018,201,3552,-135.74102999999974,67532.85074626865,51275.0,171486.0,67532.85074626852,5093478.0,4.881585597991943
learn,18,10000018,201,5879,-136.64086000000012,67980.52736318408,45493.0,178169.0,67980.52736318414,5093291.0,53.99207139015198
dynamic_partition,19,10000019,201,3672,-135.0428100000001,67185.4776119403,50239.0,178189.0,67185.47761194034,4613582.0,4.930344820022583
learn,19,10000019,201,5860,-125.05429999999988,62216.069651741294,43159.0,210846.0,62216.069651741236,4607116.0,54.305983781814575
dynamic_partition,20,10000020,201,3636,-109.15786999999986,54307.39800995025,41605.0,136798.0,54307.398009950186,4935544.0,4.675437927246094
learn,20,10000020,201,5590,-105.90949000000006,52691.28855721393,40066.0,131929.0,52691.28855721396,4932264.0,50.08923935890198
dynamic_partition,21,10000021,201,3454,-132.87881999999993,66108.86567164179,46528.0,172866.0,66108.86567164176,5375206.0,4.654306888580322
learn,21,10000021,201,5547,-135.94595999999999,67634.80597014926,46123.0,184178.0,67634.80597014925,5366809.0,51.2292640209198
dynamic_partition,22,10000022,201,3649,-160.43152000000012,79816.67661691543,64895.0,195920.0,79816.67661691547,4645737.0,5.101110935211182
learn,22,10000022,201,6229,-159.62096000000017,79413.41293532339,56229.0,209864.0,79413.41293532346,4654514.0,58.562002420425415
dynamic_partition,23,10000023,201,3720,-101.30591000000011,50400.95024875622,41626.0,132668.0,50400.95024875627,5547344.0,4.7231104373931885
learn,23,10000023,201,5781,-100.39375999999992,49947.14427860697,39568.0,129634.0,49947.14427860692,5547349.0,51.69619655609131
dynamic_partition,24,10000024,201,3757,-166.5535399999997,82862.45771144278,60560.0,258269.0,82862.45771144265,4582725.0,5.222928762435913
learn,24,10000024,201,6126,-152.78096999999994,76010.4328358209,48090.0,240153.0,76010.43283582087,4572348.0,57.62283992767334
dynamic_partition,25,10000025,201,3856,-92.7129700000001,46125.85572139303,41409.0,107005.0,46125.85572139308,4987177.0,4.642139434814453
learn,25,10000025,201,5943,-89.04184999999998,44299.427860696516,35198.0,110382.0,44299.42786069651,4983566.0,52.26975131034851
dynamic_partition,26,10000026,201,3605,-157.62923000000023,78422.50248756219,48710.0,219591.0,78422.5024875623,4808387.0,4.823824644088745
learn,26,10000026,201,5863,-149.15569,74206.81094527364,46500.0,225191.0,74206.81094527364,4862415.0,53.50330400466919
dynamic_partition,27,10000027,201,3634,-100.78987999999988,50144.21890547263,38297.0,131744.0,50144.21890547258,5044559.0,4.556949138641357
learn,27,10000027,201,5563,-99.14203999999991,49324.39800995025,36790.0,126481.0,49324.3980099502,5040206.0,49.258920669555664
dynamic_partition,28,10000028,201,3796,-163.31912000000003,81253.29353233831,60886.0,203901.0,81253.29353233831,5122112.0,5.370415449142456
learn,28,10000028,201,6579,-156.72747000000015,77973.86567164179,52966.0,225651.0,77973.86567164186,5114853.0,62.24768829345703
dynamic_partition,29,10000029,201,3616,-126.59046000000004,62980.32835820896,50071.0,166572.0,62980.32835820897,5133092.0,4.634645700454712
learn,29,10000029,201,5634,-126.51286999999994,62941.7263681592,45257.0,177660.0,62941.72636815918,5132360.0,50.74661445617676
